codigo_sessao	sigla_casa	codigo_sessao_legislativa	tipo_sessao	num_sessao	data_sessao	hora_inicio	codigo_tramitacao	codigo_sessao_votacao	sequecial_sessao	secreta	descricao_votacao	resultado	codigo_materia	sigla_materia	numero_materia	ano_materia	sigla_casa2	codigo_parlamentar	nome_parlamentar	sexo_parlamentar	sigla_partido	sigla_uf	url	foto	tratamento	voto_senador
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3394	João Capiberibe	M	PSB	AP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3394	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3394.jpg	Senador	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3396	Tasso Jereissati	M	PSDB	CE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3396	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3396.jpg	Senador	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3361	José Maranhão	M	PMDB	PB	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg	Senador	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3372	Valdir Raupp	M	PMDB	RO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3372	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3372.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3366	Marcelo Crivella	M	PRB	RJ	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3366	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3366.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3360	Delcídio do Amaral	M	PT	MS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3360	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3360.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4763	Vicentinho Alves	M	PR	TO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4763	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4763.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3823	Benedito de Lira	M	PP	AL	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3823	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3823.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3398	Cristovam Buarque	M	PDT	DF	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3398	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3398.jpg	Senador	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	87	Garibaldi Alves Filho	M	PMDB	RN	http://www25.senado.leg.br/web/senadores/senador/-/perfil/87	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador87.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3634	Flexa Ribeiro	M	PSDB	PA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3634	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3634.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4525	Fernando Collor	M	PTB	AL	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4525	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4525.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4560	Sérgio Petecão	M	PSD	AC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4697	Angela Portela	F	PT	RR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4697	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4697.jpg	Senadora	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4721	Eduardo Amorim	M	PSC	SE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4721	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4721.jpg	Senador	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5144	Zeze Perrella	M	PDT	MG	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5144	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5144.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5000	Marta Suplicy	F	S/Partido	SP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5000	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5000.jpg	Senadora	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5004	Ivo Cassol	M	PP	RO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5006	Gleisi Hoffmann	F	PT	PR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5006	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5006.jpg	Senadora	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5008	Humberto Costa	M	PT	PE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5012	Randolfe Rodrigues	M	PSOL	AP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5038	Sandra Braga	F	PMDB	AM	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5038	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5038.jpg	Senadora	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4990	Jorge Viana	M	PT	AC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4990	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4990.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5197	Cássio Cunha Lima	M	PSDB	PB	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5197	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5197.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4981	Acir Gurgacz	M	PDT	RO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4981	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4988	Ana Amélia	F	PP	RS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4988	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4988.jpg	Senadora	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5540	Fernando Bezerra Coelho	M	PSB	PE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5540	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5178	Douglas Cintra	M	PTB	PE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5178	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5178.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5236	Reguffe	M	PDT	DF	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5525	Omar Aziz	M	PSD	AM	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5527	Simone Tebet	F	PMDB	MS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5527	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg	Senadora	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5529	Antonio Anastasia	M	PSDB	MG	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5529	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5529.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5531	Elmano Férrer	M	PTB	PI	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5531	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5533	Lasier Martins	M	PDT	RS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg	Senador	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5535	Telmário Mota	M	PDT	RR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5535	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5070	Wilder Morais	M	DEM	GO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5070	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5070.jpg	Senador	AP 
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5637	Donizeti Nogueira	M	PT	TO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5637	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5637.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	1173	Wellington Fagundes	M	PR	MT	http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg	Senador	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5100	Hélio José	M	PSD	DF	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5100	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5100.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5112	José Medeiros	M	PPS	MT	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5112	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5112.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5523	Otto Alencar	M	PSD	BA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	456	Ronaldo Caiado	M	DEM	GO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/456	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador456.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	677	Roberto Rocha	M	PSB	MA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/677	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3713	Fátima Bezerra	F	PT	RN	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3713	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3713.jpg	Senadora	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	3830	Davi Alcolumbre	M	DEM	AP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3830	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3830.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4575	Lídice da Mata	F	PSB	BA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4575	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4575.jpg	Senadora	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5182	Regina Sousa	F	PT	PI	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5182	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5182.jpg	Senadora	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5322	Romário	M	PSB	RJ	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5537	Dário Berger	M	PMDB	SC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5537	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5132	Dalirio Beber	M	PSDB	SC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5132	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5132.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	4558	Gladson Cameli	M	PP	AC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4558	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4558.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284398	5454	1	S	Votação Nominal da indicação do Sr. Antônio José Ferreira Simões, Ministro de 1ª Classe da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil no Reino da Espanha.	A	121537	MSF	00038	2015	SF	5164	Ataídes Oliveira	M	PSDB	TO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5164	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5164.jpg	Senador	P-NRV
22204	SF	850	DEX	144	2015-08-26	14:00	2284412	5455	2	S	Votação Nominal da indicação do Sr. Ricardo André Vieira Diniz, Ministro de 2ª Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Botsuana.	A	121533	MSF	00042	2015	SF	40	José Agripino	M	DEM	RN	http://www25.senado.leg.br/web/senadores/senador/-/perfil/40	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador40.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284412	5455	2	S	Votação Nominal da indicação do Sr. Ricardo André Vieira Diniz, Ministro de 2ª Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Botsuana.	A	121533	MSF	00042	2015	SF	16	Edison Lobão	M	PMDB	MA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/16	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador16.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284412	5455	2	S	Votação Nominal da indicação do Sr. Ricardo André Vieira Diniz, Ministro de 2ª Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Botsuana.	A	121533	MSF	00042	2015	SF	70	Renan Calheiros	M	PMDB	AL	http://www25.senado.leg.br/web/senadores/senador/-/perfil/70	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284412	5455	2	S	Votação Nominal da indicação do Sr. Ricardo André Vieira Diniz, Ministro de 2ª Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Botsuana.	A	121533	MSF	00042	2015	SF	35	Jader Barbalho	M	PMDB	PA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/35	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg	Senador	Votou
22204	SF	850	DEX	144	2015-08-26	14:00	2284412	5455	2	S	Votação Nominal da indicação do Sr. Ricardo André Vieira Diniz, Ministro de 2ª Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Botsuana.	A	121533	MSF	00042	2015	SF	825	Paulo Paim	M	PT	RS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/825	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg	Senador	Votou
